SUBID,PIC,CONDITION,B_BT1 dist,B_R dist,BT1_R dist,B_BT2 dist,BT1_BT2 dist,BT2_R dist,ErrorD1-3,ErrorD2-3,ErrorD1-2,T1bias-accuracy,T2bias-accuracy,B_pract,280pix,Day1mem_RR,Day2mem_RR,Day3mem_RR,ConSuccess_RR,Day-3R,RC Day1mem,Day-2T1,Day-3T1,NR Day1mem,t1biasdiff_RR,t2biasdiff_RR,r order,t2worset3,ridworset3
411,115,3,91.06591,0,0,67.44627,31.7805,0,-23.61964,0,0,-35.66578,0,3,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
411,86,3,100.9752,0,0,125.5149,25.4951,0,24.53969,0,0,-100.0198,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
411,77,3,112.4322,0,0,134.4173,22.47221,0,21.98506,0,0,-111.9451,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,177,3,122.1147,0,0,106.0424,21.09502,0,-16.07226,0,0,-84.94742,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,107,3,131.4002,0,0,211.0284,93.19335,0,79.62828,0,0,-117.8351,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,94,3,141.4107,0,0,50.9902,101.3163,0,-90.42055,0,0,50.32614,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,149,3,149.8966,0,0,290.9038,145.341,0,141.0071,0,0,-145.5628,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,151,3,169.0089,0,0,491.4519,429.0606,0,322.4431,0,0,-62.39133,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,97,3,176.9774,0,0,105.2616,83.02409,0,-71.71582,0,0,-22.23749,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,157,3,195.2562,0,0,409.0037,294.1377,0,213.7474,0,0,-114.8659,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,60,3,231.1926,0,0,345.0507,117.3456,0,113.8582,0,0,-227.7051,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,142,3,268.1585,0,0,171.1724,368.9892,0,-96.98611,0,0,197.8167,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,63,3,283.196,0,0,170.6605,119.2686,0,-112.5356,0,0,-51.39188,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,37,3,349.3608,0,0,173.0462,185.1486,0,-176.3146,0,0,12.10235,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,35,3,360.9016,0,0,117.1836,377.6056,0,-243.718,0,0,260.422,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,83,3,422.6701,0,0,253.002,173.6779,0,-169.6681,0,0,-79.32411,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,146,3,512.4032,0,0,480.48,161.9877,0,-31.92319,0,0,-318.4923,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,99,1,3.605551,94.19129,91.08787,90.00556,87.00575,6.403124,86.4,-4.185739,90.58574,-2.999808,-83.60243,2,1,1,0,0,0,5,0,0,0,0,0,13,135,1,0
412,95,1,13.34166,37,24.18677,34.05877,21.58703,3.605551,20.71711,-2.941227,23.65834,-12.47174,-30.45322,2,1,1,2,3,0,5,0,7,8,0,0,0,11,1,0
412,82,1,16.40122,15.23155,19.41649,23.5372,15.26434,14.21267,7.135985,8.305658,-1.169673,-8.272867,-9.324534,2,1,1,2,3,4,5,0,7,8,0,0,0,126,0,0
412,165,1,19.92486,85.58621,104.0769,70.34913,76.94154,121.918,50.42427,-15.23708,65.66135,6.592407,51.56888,2,1,1,0,3,0,0,0,0,0,0,0,0,92,1,1
412,58,1,22.67157,26.07681,5.09902,18.02776,14.03567,13.60147,-4.643812,-8.049053,3.405242,-3.992088,-4.426286,2,1,1,2,3,4,5,0,7,8,0,0,0,100,1,0
412,43,1,24.5153,20.22375,44.72136,48.09366,72.44308,28,23.57836,27.86991,-4.291553,24.34942,-20.09366,2,1,1,2,3,0,5,0,0,0,0,0,0,42,0,0
412,107,1,26.24881,100.4042,120.2664,260.2038,246.1483,261.0077,233.955,159.7996,74.15537,-14.05544,0.8038964,2,1,1,0,0,0,0,0,0,0,0,0,0,55,0,1
412,32,1,32.01562,27.01851,25,18.24829,14.56022,24.02082,-13.76733,-8.770225,-4.997109,-3.688068,5.772537,2,1,1,2,3,4,5,0,7,8,0,0,0,138,1,1
412,91,1,33.10589,63.95311,33.13608,146.0034,116.9658,83.86298,112.8975,82.05032,30.84722,-29.03762,-62.14044,2,1,1,2,0,0,0,0,7,0,0,12,13,48,0,0
412,90,1,37,24.75884,18.97367,51.35173,86.20905,69.05071,14.35173,26.59289,-12.24116,34.85732,17.69898,3,1,1,2,3,0,0,0,7,0,0,0,0,53,0,1
412,158,1,41.62932,88.02272,53.48832,128.2498,93.40771,40.4475,86.62044,40.22703,46.39341,-34.84205,-87.80226,3,1,1,0,0,0,0,0,0,0,0,12,13,41,0,0
412,16,1,47.38143,27.89265,20.02498,27.65863,35.38361,25.70992,-19.7228,-0.234018,-19.48878,7.724979,-1.948713,3,1,1,2,3,4,5,0,7,8,0,0,0,69,1,0
412,2,1,55.9017,76.05919,93.05912,75.69016,77.16217,24.20744,19.78846,-0.3690296,20.15749,1.472009,-51.48272,2,1,1,2,3,0,5,0,0,0,0,0,13,143,1,0
412,28,1,55.17246,57.80138,73.24616,73.4983,99.00505,26.4764,18.32584,15.69692,2.628927,25.50675,-47.02189,3,1,1,2,3,0,5,0,0,0,0,0,13,44,0,0
412,29,1,59.46427,78,18.86796,85.44004,26,8,25.97576,7.440037,18.53573,-59.44004,-77.44004,2,1,1,0,0,0,5,0,7,8,0,12,13,46,0,0
412,53,1,65.78754,68.0147,25.4951,16.27882,59.3043,56.0803,-49.50872,-51.73588,2.227167,43.02548,39.80148,2,1,0,2,3,4,0,0,7,0,0,0,0,129,1,1
412,30,1,68.68042,67.23095,17,178.0842,146.0034,131.3088,109.4038,110.8533,-1.449474,-32.08083,-46.77545,3,1,0,2,0,0,0,0,7,0,0,12,13,56,0,0
412,153,1,71.8401,225.282,261.1226,79.17702,126.2537,286.2953,7.336917,-146.105,153.4419,47.0767,207.1183,2,1,0,0,0,4,0,0,0,0,0,0,0,2,1,1
412,128,1,84.17244,85.02353,12.16553,95.50916,17,27.65863,11.33672,10.48564,0.8510841,-78.50916,-67.85053,2,1,0,0,0,4,5,0,7,8,0,12,13,115,0,0
412,160,1,96.02604,107.0187,20,117.0854,21.54066,25.29822,21.0594,10.06675,10.99265,-95.54478,-91.78722,2,1,0,0,0,0,5,0,7,8,0,12,13,50,0,0
412,93,1,99.72462,122.2007,23.5372,118.6086,19,6.403124,18.88398,-3.592055,22.47603,-99.6086,-112.2055,3,1,0,0,0,0,5,0,7,8,0,12,13,94,1,0
412,135,1,101.8676,190.5912,91.44397,288.8823,201.4448,118.2286,187.0148,98.29114,88.72362,-87.43755,-170.6537,2,1,0,0,0,0,0,0,0,0,0,12,13,39,0,0
412,108,1,109.8954,111.0856,30.80584,96.2133,55.80323,30.01666,-13.6821,-14.87225,1.190148,-40.41008,-66.19664,3,1,0,0,0,4,0,0,7,0,0,12,13,27,1,0
412,87,1,129.3213,83.60024,170.0382,168.5853,93.49332,161.2762,39.26398,84.98505,-45.72107,-75.09197,-7.309129,2,1,0,0,0,0,0,0,0,0,0,12,0,38,0,0
412,130,1,150.0966,146.4923,13.15295,158.8081,13.45362,12.64911,8.711425,12.31574,-3.604315,-145.3544,-146.1589,2,1,0,0,0,4,5,0,7,8,0,12,13,7,0,0
412,78,1,164.1036,148.1654,30.01666,183.1529,20.12461,48.10405,19.04932,34.98749,-15.93818,-163.0283,-135.0489,2,1,0,0,0,0,0,0,7,8,0,12,13,6,0,0
412,163,1,256.8268,160.4618,96.51943,254.3266,4.242641,93.90421,-2.500228,93.86473,-96.36496,-250.0839,-160.4224,6,1,0,0,0,4,0,0,0,8,0,12,13,89,0,0
412,167,1,338.0015,337.5041,9.899495,393.1374,71.34424,65.51336,55.1359,55.63331,-0.4974052,-321.7931,-327.624,6,0,0,0,0,0,0,0,7,0,0,12,13,54,0,0
412,125,1,443.3261,383.2558,67.53518,385.2921,66.24198,2.236068,-58.03397,2.036308,-60.07028,-319.0501,-383.056,4,0,0,0,0,4,5,0,0,0,0,12,13,81,0,0
412,103,1,477.8159,510.7837,33.10589,514.2081,38.28838,15.81139,36.39226,3.424418,32.96785,-475.9197,-498.3967,2,0,0,0,0,0,5,0,7,8,0,12,13,98,0,0
412,115,1,5,59.05929,58.5235,55.44367,52.08647,35.12834,50.44367,-3.615627,54.05929,-3.357199,-20.31533,2,1,1,2,3,0,0,0,0,0,0,0,0,145,1,0
412,138,1,7,17.11724,19.23538,25.4951,25.07987,10.63015,18.4951,8.377855,10.11724,-0.4152252,-14.86495,2,1,1,2,3,0,5,0,7,8,0,0,0,36,0,0
412,4,1,15.52417,22.09072,9.219544,20.51828,10,17.46425,4.99411,-1.572438,6.566547,-10.51828,-3.054035,2,1,1,2,3,4,5,0,7,8,0,0,0,93,1,0
412,177,1,18.97367,14.03567,6.403124,21.2132,4.242641,7.28011,2.239537,7.177535,-4.937997,-16.97056,-13.93309,2,1,1,2,3,4,5,0,7,8,0,0,0,90,0,0
412,57,1,22.80351,28.16026,10.81665,36.23534,14.86607,20.39608,13.43183,8.075086,5.356747,-21.36927,-15.83926,2,1,1,2,3,4,5,0,7,8,0,0,0,82,0,0
412,61,1,23.5372,81.04937,85.58621,24.18677,2.236068,83.72574,0.6495687,-56.86259,57.51216,-21.95071,59.53897,4,1,1,0,3,4,0,0,0,8,0,0,0,66,1,1
412,162,1,26.30589,40.16217,15,36.40055,10.81665,4.242641,10.09466,-3.761622,13.85628,-25.5839,-32.15791,2,1,1,2,3,4,5,0,7,8,0,12,0,142,1,0
412,179,1,28.6007,246.4001,239.7937,302.8993,292.7149,65.12296,274.2986,56.49924,217.7994,-10.18444,-237.7764,4,1,1,0,0,0,0,0,0,0,0,0,13,30,0,0
412,64,1,35.1141,71.02112,37,134.6291,101.005,64.00781,99.51502,63.608,35.90702,-33.62417,-70.62131,2,1,1,2,0,0,0,0,0,0,0,12,13,62,0,0
412,11,1,38.91015,44.20407,19.69772,40.31129,27.58623,11.18034,1.401136,-3.892783,5.293919,-12.72506,-29.13095,2,1,1,2,3,4,5,0,7,8,0,0,0,20,1,0
412,50,1,45.70558,46.87217,1.414214,47.85394,42.43819,42.2019,2.148365,0.9817779,1.166587,-5.415754,-5.652049,2,1,1,2,3,4,0,0,7,8,0,0,0,120,0,0
412,51,1,50.01,44.77723,15.6205,36.13862,14.03567,13.60147,-13.87138,-8.638604,-5.232773,-22.10295,-22.53715,2,1,1,2,3,4,5,0,7,8,0,0,0,49,1,0
412,129,1,50.01,59.03389,36.22154,87.23531,116.8461,93.0215,37.22531,28.20143,9.02389,29.61074,5.786189,2,1,1,2,0,0,0,0,7,0,0,0,0,19,0,1
412,170,1,57.80138,67.94115,17,38.07887,50.92151,67.18631,-19.72252,-29.86229,10.13977,12.84264,29.10744,2,1,1,2,3,4,0,0,7,0,0,0,0,76,1,1
412,171,1,61.20457,121,182.0687,139.0899,200.2498,18.68154,77.88532,18.0899,59.79543,61.15994,-120.4084,2,1,1,0,0,0,5,0,0,0,0,0,13,78,0,0
412,69,1,64.19502,91.21403,92.13577,71.40028,63.12686,29.01724,7.205265,-19.81375,27.01902,-8.273424,-42.38304,2,1,0,0,3,4,0,0,0,0,0,0,0,61,1,0
412,173,1,70.88018,77.23341,84.21995,50.96077,86.97701,34.4093,-19.91941,-26.27264,6.353232,36.01624,-16.55147,2,1,0,0,3,4,0,0,0,0,0,0,0,124,1,0
412,49,1,74.62573,72.06247,43.93177,368.1426,320.3061,363.0344,293.5169,296.0802,-2.56326,-47.83653,-5.108202,2,1,0,2,0,0,0,0,0,0,0,12,0,28,0,0
412,5,1,78.72103,174.9286,104.2353,176.4115,135.8308,83.60024,97.69042,1.482894,96.20753,-40.58067,-92.81121,2,1,0,0,0,0,0,0,0,0,0,12,13,134,0,0
412,161,1,91.19759,62.03225,29.27456,88.36289,3.605551,26.68333,-2.8347,26.33064,-29.16534,-84.75734,-61.67956,2,1,0,2,0,4,5,0,7,8,0,12,13,148,0,0
412,134,1,97.26767,51,49.73932,65.49046,43.93177,16.12452,-31.77721,14.49046,-46.26767,-21.55869,-49.36594,2,1,0,2,3,4,5,0,0,0,0,0,13,68,0,0
412,151,1,102.1812,29.15476,131.2136,64.40497,42.57934,92.358,-37.77624,35.25021,-73.02645,-21.82563,27.95303,2,1,0,2,3,4,0,0,0,8,0,0,0,116,0,1
412,59,1,119.4069,194.6587,94.541,187.0668,93.29523,13.0384,67.65997,-7.591843,75.25181,-93.7716,-174.0284,2,1,0,0,0,0,5,0,0,0,0,12,13,21,1,0
412,112,1,134.6291,115.8792,28.86174,126.874,26.30589,11.18034,-7.755167,10.99471,-18.74987,-100.5681,-115.6936,2,1,0,0,0,4,5,0,7,8,0,12,13,29,0,0
412,33,1,141.5097,159.8812,19.41649,152.5549,11.31371,11.7047,11.04519,-7.326298,18.37149,-141.2412,-140.8502,2,1,0,0,0,4,5,0,7,8,0,12,13,77,1,0
412,126,1,174.1034,400.3124,232.125,190.7905,70.00714,261.3063,16.68704,-209.5219,226.209,-120.7833,70.51587,2,1,0,0,0,0,0,0,0,0,0,12,0,18,1,1
412,21,1,253.16,343.0481,102.1763,607.6924,395.2974,382.5232,354.5323,264.6443,89.88807,-212.395,-225.1692,4,1,0,0,0,0,0,0,0,0,0,12,13,103,0,0
412,144,1,339.7543,371.7687,33.42155,353.7711,38.32754,32.89377,14.01679,-17.99763,32.01442,-315.4436,-320.8773,5,0,0,0,0,4,0,0,7,8,0,12,13,149,1,0
412,133,1,353.5534,423.6154,149.8332,319.2256,44.77723,188.3215,-34.32777,-104.3898,70.062,-274.4484,-130.9041,3,0,0,0,0,4,0,0,0,0,0,12,13,91,1,0
412,6,1,459.6977,357.2464,246.611,359.3466,266.8333,20.61553,-100.3511,2.100216,-102.4513,-92.51335,-338.7311,2,0,0,0,0,4,5,0,0,0,0,12,13,26,0,0
412,25,1,7.615773,44.59821,39.35734,25.07987,20.61553,19.64688,17.4641,-19.51833,36.98243,-4.464344,-5.43299,2,1,1,2,3,0,5,0,0,8,0,0,0,139,1,0
412,168,1,7.81025,25.07987,28.28427,7.211103,11.18034,18.02776,-0.5991471,-17.86877,17.26962,3.969237,10.81665,4,1,1,2,3,4,5,0,7,8,0,0,0,97,1,1
412,3,1,18.02776,19.0263,36.67424,51.5461,43.01163,61.03278,33.51834,32.5198,0.9985412,-8.53447,9.486682,2,1,1,2,3,0,0,0,7,8,0,0,0,127,0,1
412,14,1,19,52.46904,33.73426,48.16638,29.27456,11.7047,29.16638,-4.30266,33.46904,-18.89182,-36.46168,3,1,1,2,3,0,5,0,7,8,0,0,0,25,1,0
412,55,1,21.54066,24.35159,19.20937,3.162278,19.23538,24.5153,-18.37838,-21.18931,2.810932,16.07311,21.35302,2,1,1,2,3,4,5,0,7,8,0,0,0,86,1,1
412,79,1,23.19483,111.1126,88.02272,108.462,85.28775,5.830952,85.26715,-2.650581,87.91773,-23.17423,-102.631,2,1,1,0,0,0,5,0,0,0,0,0,13,106,1,0
412,81,1,26.40076,25.96151,18.02776,38.60052,13,21.63331,12.19976,12.63901,-0.4392476,-25.60052,-16.96721,2,1,1,2,3,4,5,0,7,8,0,12,0,85,0,0
412,83,1,27.16616,25.31798,7.28011,14,13.34166,11.7047,-13.16616,-11.31798,-1.848178,-0.6583359,-2.2953,4,1,1,2,3,4,5,0,7,8,0,0,0,43,1,0
412,65,1,32.31099,24.18677,16.15549,27.58623,33.83785,17.72005,-4.72476,3.399455,-8.124216,6.25162,-9.866183,4,1,1,2,3,4,5,0,7,8,0,0,0,75,0,0
412,104,1,36.22154,11.18034,40.8534,10,38.62642,2.236068,-26.22154,-1.18034,-25.0412,28.62642,-7.763932,2,1,1,2,3,4,5,0,0,8,0,0,0,71,1,0
412,9,1,41.04875,69.35416,46.09772,78.74643,40.49691,33.24154,37.69768,9.392265,28.30541,-38.24952,-45.50489,3,1,1,2,3,0,0,0,0,8,0,12,13,113,0,0
412,47,1,50.56679,128.4251,85.42833,123.4909,86.12201,19.31321,72.9241,-4.934185,77.85829,-37.36888,-104.1777,2,1,1,0,0,0,5,0,0,0,0,12,13,141,1,0
412,84,1,52,64.13267,17,72.56721,23.5372,8.544004,20.56721,8.434535,12.13267,-49.03001,-64.02321,2,1,1,2,3,0,5,0,7,8,0,12,13,51,0,0
412,72,1,57.93962,72.11103,19.92486,75.13322,21.54066,30.41381,17.19359,3.02219,14.1714,-53.59256,-44.7194,2,1,1,2,3,0,0,0,7,8,0,12,13,105,0,0
412,122,1,59.66574,45.80393,83.72574,62.36185,25.23886,97.5141,2.696112,16.55792,-13.86181,-37.12299,35.15225,2,1,1,2,3,4,0,0,0,8,0,12,0,117,0,1
412,31,1,63.03174,82.05486,19.0263,103.0437,40.0125,21,40.01194,20.98882,19.02312,-63.03118,-82.04368,4,1,0,0,0,0,5,0,7,8,0,12,13,73,0,0
412,111,1,66.03787,59.81639,9.219544,52.61179,27.29469,29.42788,-13.42608,-7.2046,-6.221482,-25.3171,-23.18391,2,1,0,2,3,4,0,0,7,8,0,12,0,15,1,0
412,63,1,74.27651,134.4656,61.77378,107.2986,33.61547,37.01351,33.02214,-27.16696,60.1891,-73.68318,-70.28514,4,1,0,0,0,0,0,0,0,8,0,12,13,128,1,0
412,116,1,84.69357,70.83078,17.26268,84.58132,2.236068,16.03122,-0.1122435,13.75054,-13.86278,-82.34525,-68.5501,3,1,0,2,0,4,5,0,7,8,0,12,13,64,0,0
412,12,1,89.89438,103.407,32.55764,112.0045,147.0782,177.0988,22.11008,8.597501,13.51258,35.07375,65.09438,3,1,0,0,0,0,0,0,7,0,0,0,0,83,0,1
412,23,1,99.70456,109.165,36.87818,146.2635,61.40033,37.12142,46.5589,37.09845,9.460449,-84.86314,-109.142,2,1,0,0,0,0,0,0,7,0,0,12,13,59,0,0
412,13,1,104.6518,129.3213,27.20294,132.9699,29.06888,6.708204,28.31812,3.648616,24.6695,-103.901,-126.2617,2,1,0,0,0,0,5,0,7,8,0,12,13,4,0,0
412,89,1,115.0391,72.36712,47.38143,118.5116,38.27532,47.09565,3.472479,46.14448,-42.672,-80.23628,-71.41596,2,1,0,2,0,4,0,0,0,8,0,12,13,31,0,0
412,114,1,139.4597,167.6574,70.71068,218.0482,88.81441,62.03225,78.58849,50.39077,28.19772,-129.2337,-156.0159,2,1,0,0,0,0,0,0,0,0,0,12,13,80,0,0
412,150,1,147.0272,120.9669,207.1956,131.5029,208.2739,14,-15.52436,10.53591,-26.06027,76.77101,-117.5029,3,1,0,0,0,4,5,0,0,0,0,0,13,102,0,0
412,105,1,175.2855,185.2998,34.36568,184.296,20.24846,15.13275,9.010476,-1.0038,10.01428,-164.0475,-169.1632,3,1,0,0,0,4,5,0,7,8,0,12,13,112,1,0
412,10,1,255.002,251.3344,16.40122,319.7249,133.8432,120.1041,64.72292,68.39044,-3.667522,-185.8817,-199.6208,4,1,0,0,0,0,0,0,7,0,0,12,13,16,0,0
412,86,1,286.1748,282.6393,9.848858,305.2868,25.45584,23.76973,19.11198,22.6474,-3.535426,-279.8309,-281.517,3,0,0,0,0,0,5,0,7,8,0,12,13,70,0,0
412,62,1,423.934,169.2483,447.2863,151.2415,355.0014,93.55747,-272.6924,-18.00681,-254.6856,203.7599,-57.68406,4,0,0,0,0,4,0,0,0,0,0,0,13,114,1,0
412,36,1,498.8477,444.7606,167.7647,501.8864,10.04988,177.6345,3.038769,57.12583,-54.08706,-491.8366,-324.252,3,0,0,0,0,4,0,0,0,8,0,12,13,58,0,0
412,24,1,5,12.52996,14.14214,17.49286,12.52996,21.93171,12.49286,4.962892,7.529964,-4.962892,4.438857,2,1,1,2,3,4,5,0,7,8,0,0,0,52,0,1
412,60,1,11.40175,95.77578,107.1681,47.41308,58.66856,50.60632,36.01132,-48.3627,84.37403,11.25548,3.193245,2,1,1,0,3,0,0,0,0,0,0,0,0,35,1,1
412,172,1,18.43909,42.37924,44.18144,90.52072,91.26883,48.27007,72.08163,48.14148,23.94015,0.7481178,-42.25064,5,1,1,2,0,0,0,0,0,0,0,0,0,65,0,0
412,18,1,19.0263,74,71.17584,49.1935,43.10452,114.0175,30.1672,-24.8065,54.9737,-6.088971,64.82405,3,1,1,2,3,0,0,0,0,0,0,0,0,132,1,1
412,48,1,22.47221,28.4605,35.51056,8,30.08322,27.01851,-14.47221,-20.4605,5.988294,22.08322,19.01851,2,1,1,2,3,4,5,0,7,8,0,0,0,34,1,1
412,98,1,23.25941,179.4018,164.7544,128.6895,106.2168,103.3538,105.4301,-50.71223,156.1424,-22.47279,-25.33579,2,1,1,0,0,0,0,0,0,0,0,0,0,60,1,0
412,136,1,26.92582,54.14795,64.84597,76.05919,69.57011,44.28318,49.13336,21.91124,27.22212,-6.489079,-31.77601,2,1,1,2,3,0,0,0,0,0,0,0,0,140,0,0
412,110,1,31.01612,54.12024,23.34524,59,31.95309,16.55295,27.98388,4.879763,23.10411,-27.04691,-42.44705,2,1,1,2,3,0,5,0,7,8,0,12,13,150,0,0
412,164,1,36.13862,110.9414,76.27582,115.8361,80.99383,5.09902,79.69747,4.894665,74.8028,-34.84226,-110.7371,2,1,1,0,0,0,5,0,0,0,0,12,13,101,0,0
412,154,1,37.64306,55.9464,20.61553,52.63079,22.56103,10,14.98773,-3.315613,18.30334,-30.06976,-42.63079,4,1,1,2,3,0,5,0,7,8,0,12,13,47,1,0
412,88,1,46.2277,82.07923,40.04997,128.4056,125.7179,112.058,82.17791,46.32638,35.85153,-2.687669,-16.34759,2,1,1,0,0,0,0,0,0,0,0,0,0,88,0,0
412,157,1,48.04165,28.01785,20.02498,61.13101,13.15295,33.13608,13.08936,33.11316,-20.0238,-47.97806,-27.99492,2,1,1,2,3,4,0,0,7,8,0,12,0,107,0,0
412,26,1,54.23099,68.24222,34.05877,95.13149,54.12024,26.92582,40.9005,26.88927,14.01123,-41.01125,-68.20566,2,1,1,2,0,0,5,0,7,0,0,12,13,79,0,0
412,140,1,57.28001,289.389,249.2569,44.91102,31.14482,245.0735,-12.36899,-244.478,232.109,-13.7662,200.1624,2,1,1,0,3,4,0,0,0,8,0,0,0,3,1,1
412,20,1,58.21512,66.57327,55.54278,54.20332,40.8534,89.27486,-4.011797,-12.36995,8.35815,-13.34992,35.07154,2,1,1,2,3,4,0,0,0,8,0,0,0,121,1,1
412,176,1,64.07027,334.006,398.0314,57.42822,8.062258,391.1036,-6.642058,-276.5778,269.9357,-49.36596,333.6754,4,1,0,0,3,4,0,0,0,8,0,12,0,96,1,1
412,71,1,68.09552,34.98571,33.12099,51.08816,20.02498,17.49286,-17.00736,16.10245,-33.10981,-31.06317,-33.5953,2,1,0,2,3,4,5,0,7,8,0,12,0,37,0,0
412,22,1,72.01389,57.03508,30.08322,77.36924,5.656854,35.1141,5.355357,20.33417,-14.97881,-71.71239,-42.25514,4,1,0,2,3,4,0,0,7,8,0,12,0,144,0,0
412,8,1,76.6942,77.17513,69.18092,73.75636,78.44743,12.80625,-2.937842,-3.41877,0.4809276,4.691079,-60.95011,2,1,0,0,3,4,5,0,0,0,0,0,13,67,1,0
412,73,1,93,81.22192,13.41641,65,28,17.08801,-28,-16.22192,-11.77808,-37,-47.91199,2,1,0,0,3,4,5,0,7,8,0,12,13,23,1,0
412,131,1,98.71677,110.6797,40.31129,118.6802,48.41487,9.219544,19.96348,8.000525,11.96295,-70.26537,-109.4607,3,1,0,0,0,0,5,0,0,0,0,12,13,10,0,0
412,175,1,101,4.472136,105.3233,38.83298,121.7087,36.22154,-62.16702,34.36084,-96.52786,82.87569,-2.611435,3,1,0,2,3,4,0,0,0,0,0,0,0,57,0,0
412,117,1,127.7576,214.56,87.09765,216.9332,89.1852,8,89.17559,2.373155,86.80243,-127.748,-208.9332,2,1,0,0,0,0,5,0,0,0,0,12,13,118,0,0
412,121,1,141.7921,76.10519,150.841,77.87811,131.103,21,-63.91399,1.77292,-65.68691,53.2249,-56.87811,4,1,0,2,3,4,5,0,0,0,0,0,13,119,0,0
412,152,1,144.3087,188.9868,44.68781,222.7038,78.40918,33.83785,78.39514,33.71707,44.67808,-144.2947,-188.866,2,1,0,0,0,0,0,0,0,0,0,12,13,63,0,0
412,145,1,194.7948,57.00877,233.5487,45.88028,233.6365,19.10497,-148.9145,-11.12849,-137.786,187.7562,-26.77531,2,1,0,2,3,4,5,0,0,0,0,0,0,104,1,0
412,94,1,269.7035,54.58938,261.2279,69.63476,312.0593,50.96077,-200.0688,15.04539,-215.1142,242.4245,-18.67399,2,1,0,2,3,4,0,0,0,0,0,0,0,9,0,0
412,76,1,327.9893,150.3363,177.7245,42.0119,357.8743,182.0989,-285.9774,-108.3244,-177.653,315.8624,140.087,2,0,0,0,3,4,0,0,0,0,0,0,0,109,1,1
412,74,1,420.4379,450.0011,34.71311,473.4258,256.3201,242.0021,52.98795,23.4247,29.56324,-217.1057,-231.4237,5,0,0,0,0,0,0,0,7,0,0,12,13,22,0,0
412,137,1,570.8108,535.9338,47.53946,176.0284,521.096,477.8211,-394.7824,-359.9054,-34.87706,345.0676,301.7927,3,0,0,0,0,4,0,0,0,0,0,0,0,33,1,1
412,17,2,6.708204,0,0,9.219544,9.055385,0,2.511341,0,0,-0.1641593,0,2,1,0,0,0,0,0,6,0,0,0,0,0,122,0,0
412,40,2,12.36932,0,0,33.06055,21.0238,0,20.69123,0,0,-12.03675,0,5,1,0,0,0,0,0,6,0,0,0,0,0,17,0,0
412,56,2,16.76305,0,0,18.43909,9.219544,0,1.676034,0,0,-9.219544,0,2,1,0,0,0,0,0,6,0,0,0,0,0,136,0,0
412,44,2,19.84943,0,0,9.219544,20.61553,0,-10.62989,0,0,11.39598,0,2,1,0,0,0,0,0,6,0,0,0,0,0,5,0,0
412,100,2,20,0,0,28.79236,16.15549,0,8.79236,0,0,-12.63687,0,3,1,0,0,0,0,0,6,0,0,0,0,0,24,0,0
412,120,2,23.02173,0,0,29.73214,19.0263,0,6.710409,0,0,-10.70584,0,2,1,0,0,0,0,0,6,0,0,0,0,0,130,0,0
412,41,2,26.01922,0,0,202.408,181.4663,0,176.3888,0,0,-20.94175,0,2,1,0,0,0,0,0,6,0,0,0,0,0,111,0,0
412,174,2,32.01562,0,0,12.08305,43.9659,0,-19.93258,0,0,31.88285,0,2,1,0,0,0,0,0,6,0,0,0,0,0,123,0,0
412,1,2,35.4683,0,0,51.40039,16.12452,0,15.93209,0,0,-35.27587,0,2,1,0,0,0,0,0,6,0,0,0,0,0,14,0,0
412,113,2,39.84972,0,0,343.0714,381.4735,0,303.2217,0,0,38.40204,0,3,1,0,0,0,0,0,6,0,0,0,0,0,110,0,0
412,45,2,44.40721,0,0,110.8603,68.65858,0,66.45307,0,0,-42.2017,0,2,1,0,0,0,0,0,6,0,0,0,0,0,72,0,0
412,119,2,48.10405,0,0,5.830952,53.85165,0,-42.2731,0,0,48.0207,0,2,1,0,0,0,0,0,6,0,0,0,0,0,125,0,0
412,70,2,53.15073,0,0,79.64923,105.019,0,26.4985,0,0,25.36981,0,2,1,0,0,0,0,0,6,0,0,0,0,0,13,0,0
412,159,2,57.72348,0,0,61.03278,16.76305,0,3.309299,0,0,-44.26972,0,2,1,0,0,0,0,0,6,0,0,0,0,0,74,0,0
412,77,2,60.29925,0,0,49.81967,18.60108,0,-10.47958,0,0,-31.2186,0,2,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0
