sub,cond,answer,recogcxt,recallcxt,subgroup,lesion,picid,block,response,RT,original_update,original_lure,update_lure,updatedistraw,finalcall_O,finalcall(raw)_U,finalcall_lure,finalcallCXT,finalcallRT,recogcxtcond,luredistfix,updaterecogMed,distfix,<180
855,passive,LocN,Cxt1,notest,old,control,13,3,3,6.83E+02,1.63E+02,1.64E+02,1.63E+02,1.63E+02,0,0,0,0,0,10,90,0,1,1
855,passive,Loc1,Cxt2,notest,old,control,43,3,1,6.67E+02,7.34E+02,7.34E+02,7.34E+02,7.34E+02,0,0,0,0,0,9,90,0,1,0
855,passive,Loc1,Cxt1,notest,old,control,61,3,1,5.83E+02,9.04E+02,9.04E+02,6.34E+02,9.04E+02,0,0,0,0,0,10,90,0,1,0
855,passive,Loc1,Cxt2,notest,old,control,14,3,1,1.10E+03,9.57E+01,9.60E+01,9.53E+01,9.57E+01,0,0,0,0,0,9,90,1,1,1
855,passive,LocN,Cxt2,notest,old,control,48,3,3,2.78E+03,1.28E+02,1.27E+02,1.27E+02,1.28E+02,0,0,0,0,0,9,90,1,1,1
855,passive,Loc2,Cxt1,notest,old,control,7,3,2,8.67E+02,9.06E+01,9.12E+01,9.01E+01,9.06E+01,0,0,0,0,0,10,90,1,1,1
855,passive,Loc1,Cxt1,notest,old,control,18,3,1,7.83E+02,4.35E+02,4.36E+02,4.35E+02,4.35E+02,0,0,0,0,0,10,90,0,1,0
855,passive,Loc2,Cxt2,notest,old,control,23,3,2,7.17E+02,9.20E+01,9.22E+01,9.27E+01,8.93E+01,0,0,0,0,0,9,90,1,1,1
855,passive,Loc2,Cxt2,notest,old,control,36,3,2,6.33E+02,3.43E+02,3.44E+02,3.43E+02,3.43E+02,0,0,0,0,0,9,90,0,1,0
855,passive,Loc1,Cxt2,notest,old,control,55,3,1,6.17E+02,1.87E+02,1.88E+02,1.87E+02,1.87E+02,0,0,0,0,0,9,90,0,1,0
855,passive,Loc2,Cxt2,notest,old,control,72,3,2,9.83E+02,7.92E+02,7.92E+02,7.92E+02,7.92E+02,0,0,0,0,0,9,90,0,1,0
855,passive,Loc1,Cxt2,notest,old,control,83,4,1,8.33E+02,9.60E+01,9.60E+01,9.70E+01,8.92E+01,0,0,0,0,0,9,90,1,1,1
855,passive,Loc1,Cxt1,notest,old,control,52,4,1,6.50E+02,1.76E+02,1.76E+02,1.77E+02,8.96E+01,0,0,0,0,0,10,90,0,1,1
855,passive,Loc1,Cxt1,notest,old,control,42,4,1,6.67E+02,9.06E+01,9.12E+01,9.01E+01,9.06E+01,0,0,0,0,0,10,90,1,1,1
855,passive,LocN,Cxt1,notest,old,control,5,4,3,8.50E+02,95,9.50E+01,9.45E+01,95,0,0,0,0,0,10,90,1,1,1
855,passive,Loc1,Cxt2,notest,old,control,75,4,1,1.45E+03,1.02E+02,1.01E+02,1.01E+02,1.02E+02,0,0,0,0,0,9,90,1,1,1
855,passive,Loc1,Cxt1,notest,old,control,27,4,1,9.50E+02,1.65E+02,1.66E+02,1.65E+02,1.65E+02,0,0,0,0,0,10,90,0,1,1
855,passive,Loc2,Cxt1,notest,old,control,16,4,2,9.50E+02,2.19E+02,2.18E+02,2.19E+02,2.19E+02,0,0,0,0,0,10,90,0,1,0
855,passive,Loc1,Cxt1,notest,old,control,73,4,1,1.33E+03,9.17E+01,9.22E+01,9.21E+01,9.17E+01,0,0,0,0,0,10,90,1,1,1
855,passive,Loc1,Cxt2,notest,old,control,89,4,1,2.82E+03,9.66E+01,9.76E+01,9.76E+01,8.91E+01,0,0,0,0,0,9,90,1,1,1
855,passive,LocN,Cxt1,notest,old,control,38,4,3,7.17E+02,1.22E+02,1.22E+02,1.22E+02,1.22E+02,0,0,0,0,0,10,90,1,1,1
855,passive,Loc2,Cxt2,notest,old,control,44,4,2,6.67E+02,2.53E+02,2.53E+02,2.54E+02,2.53E+02,0,0,0,0,0,9,90,0,1,0
855,passive,LocN,Cxt2,notest,old,control,90,4,3,6.00E+02,2.05E+02,2.05E+02,2.05E+02,2.05E+02,0,0,0,0,0,9,90,0,1,0
855,passive,LocN,Cxt1,notest,old,control,85,4,3,6.67E+02,9.02E+01,9.00E+01,8.98E+01,9.02E+01,0,0,0,0,0,10,90,1,1,1
855,passive,Loc1,Cxt1,notest,old,control,56,4,1,6.50E+02,3.28E+02,3.29E+02,3.29E+02,3.28E+02,0,0,0,0,0,10,90,0,1,0
855,passive,Loc2,Cxt1,notest,old,control,60,4,2,9.33E+02,9.00E+01,9.01E+01,9.06E+01,9.00E+01,0,0,0,0,0,10,90,1,1,1
855,passive,Loc1,Cxt1,notest,old,control,15,4,1,8.33E+02,2.19E+02,2.19E+02,2.19E+02,2.19E+02,0,0,0,0,0,10,90,0,1,0
855,passive,Loc1,Cxt2,notest,old,control,26,4,1,2.67E+03,1.72E+02,1.72E+02,1.72E+02,1.72E+02,0,0,0,0,0,9,90,0,1,1
855,passive,LocN,Cxt2,notest,old,control,78,4,3,8.17E+02,9.39E+01,9.48E+01,9.44E+01,9.00E+01,0,0,0,0,0,9,90,1,1,1
855,passive,LocN,Cxt2,notest,old,control,69,4,3,7.33E+02,1.34E+02,1.34E+02,1.33E+02,8.93E+01,0,0,0,0,0,9,90,1,1,1
855,passive,Loc1,Cxt1,notest,old,control,25,4,1,6.33E+02,9.02E+01,9.13E+01,9.08E+01,9.02E+01,0,0,0,0,0,10,90,1,1,1
855,passive,LocN,Cxt2,notest,old,control,34,4,3,9.67E+02,9.85E+01,9.83E+01,9.84E+01,8.89E+01,0,0,0,0,0,9,90,1,1,1
855,passive,Loc1,Cxt2,notest,old,control,3,4,1,7.00E+02,9.01E+01,9.01E+01,8.94E+01,9.01E+01,0,0,0,0,0,9,90,1,1,1
855,passive,LocN,Cxt2,notest,old,control,21,4,3,7.00E+02,5.94E+02,5.94E+02,5.93E+02,5.94E+02,0,0,0,0,0,9,90,0,1,0
855,passive,Loc2,Cxt2,notest,old,control,54,4,2,6.67E+02,1.46E+02,1.46E+02,1.45E+02,1.46E+02,0,0,0,0,0,9,90,1,1,1
855,active,Loc2,Cxt2,Cxt0,old,control,68,1,2,1.14E+05,1.25E+02,1.24E+02,1.25E+02,7.47E+01,2.06E+02,1.44E+02,2.08E+02,1,2.20E+03,9,90,99,0,1
855,active,Loc2,Cxt2,Cxt1,old,control,86,1,2,1.30E+03,1.44E+02,1.43E+02,1.44E+02,5.36E+01,1.11E+02,1.23E+02,2.34E+02,5,4.12E+03,9,90,99,0,1
855,active,LocN,Cxt2,Cxt0,old,control,45,1,3,1.47E+03,1.20E+02,1.19E+02,1.19E+02,2.92E+01,1.08E+02,1.16E+02,1.55E+02,1,4.93E+03,9,90,99,0,1
855,active,Loc1,Cxt1,Cxt1,old,control,8,1,1,4.07E+03,9.96E+01,9.91E+01,9.95E+01,4.10E+01,6.86E+01,8.01E+01,3.05E+01,5,3.45E+03,10,90,99,0,1
855,active,Loc2,Cxt1,Cxt0,old,control,29,1,2,9.67E+02,1.22E+02,1.21E+02,1.21E+02,7.62E+01,8.63E+01,1.27E+01,1.62E+02,1,5.68E+03,10,90,99,0,1
855,active,Loc1,Cxt2,Cxt0,old,control,19,1,1,1.78E+03,1.17E+02,1.18E+02,1.17E+02,6.46E+01,5.93E+02,5.53E+02,5.66E+02,1,3.22E+03,9,90,99,0,1
855,active,Loc1,Cxt2,Cxt1,old,control,92,1,1,1.62E+03,1.10E+02,1.10E+02,1.10E+02,8.67E+01,3.09E+01,1.12E+02,1.09E+02,5,1.10E+04,9,90,99,0,1
855,active,Loc1,Cxt1,Cxt0,old,control,77,1,1,7.67E+02,155,1.55E+02,1.56E+02,54,7.38E+01,1.22E+02,1.79E+02,1,2.27E+03,10,90,99,0,1
855,active,Loc2,Cxt1,Cxt1,old,control,22,1,2,6.67E+02,1.58E+02,1.57E+02,1.58E+02,6.36E+01,2.54E+02,1.92E+02,1.05E+02,5,7.37E+03,10,90,99,0,1
855,active,Loc2,Cxt1,Cxt1,old,control,39,1,2,1.17E+03,1.00E+02,1.01E+02,1.01E+02,7.30E+01,8.18E+01,4.90E+01,1.67E+02,5,8.62E+03,10,90,99,0,1
855,active,Loc2,Cxt2,Cxt1,old,control,88,1,2,8.83E+02,1.19E+02,1.19E+02,1.18E+02,6.84E+01,8.11E+01,2.72E+01,1.91E+02,5,2.18E+03,9,90,99,0,1
855,active,LocN,Cxt2,Cxt0,old,control,33,2,3,6.00E+02,9.81E+01,9.80E+01,9.77E+01,4.65E+01,5,5.11E+01,9.97E+01,10,1.95E+03,9,90,99,0,1
855,active,Loc1,Cxt2,Cxt1,old,control,67,2,1,1.12E+03,9.05E+01,9.08E+01,9.14E+01,3.54E+01,4.59E+01,1.20E+01,1.33E+02,3,6.02E+03,9,90,99,0,1
855,active,Loc1,Cxt1,Cxt0,old,control,94,2,1,1.02E+03,9.75E+01,9.73E+01,9.83E+01,5.86E+01,1.64E+02,1.09E+02,2.57E+02,10,1.97E+03,10,90,99,0,1
855,active,Loc1,Cxt1,Cxt1,old,control,82,2,1,9.83E+02,1.00E+02,9.92E+01,9.96E+01,1.49E+01,4.17E+01,5.56E+01,1.39E+02,3,2.97E+03,10,90,99,0,1
856,active,Loc2,Cxt1,Cxt0,old,control,50,1,2,1.07E+03,5.86E+02,5.86E+02,5.86E+02,5.86E+02,5.41E+02,1.16E+02,6.54E+02,4,3.08E+03,10,90,0,1,0
856,active,Loc2,Cxt2,Cxt0,old,control,93,1,2,5.67E+02,1.86E+02,1.87E+02,1.86E+02,1.86E+02,2.73E+02,9.45E+01,2.11E+02,4,2.50E+03,9,90,1,1,0
856,active,LocN,Cxt2,Cxt1,old,control,36,1,3,8.33E+02,2.19E+02,2.20E+02,2.19E+02,2.19E+02,2.28E+02,3.09E+02,1.07E+02,10,6.77E+03,9,90,1,1,0
856,active,Loc2,Cxt2,Cxt0,old,control,4,1,2,3.78E+03,6.46E+02,6.45E+02,6.46E+02,6.46E+02,9.03E+02,3.29E+02,6.34E+02,4,5.78E+03,9,90,0,1,0
856,active,Loc1,Cxt2,Cxt0,old,control,19,1,1,5.00E+02,1.07E+03,1.07E+03,8.89E+02,1.07E+03,9.05E+02,1.77E+02,8.89E+02,4,4.52E+03,9,90,0,1,0
856,active,Loc1,Cxt1,Cxt1,old,control,62,1,1,1.37E+03,5.39E+02,5.39E+02,5.40E+02,5.39E+02,1.55E+02,5.31E+02,3.96E+02,10,3.57E+03,10,90,0,1,0
856,active,LocN,Cxt2,Cxt1,old,control,45,1,3,1.08E+03,7.05E+02,7.04E+02,7.04E+02,7.05E+02,5.09E+02,5.50E+02,2.17E+02,10,7.95E+03,9,90,0,1,0
856,active,Loc2,Cxt1,Cxt1,old,control,59,1,2,1.25E+03,5.06E+02,5.06E+02,5.05E+02,5.06E+02,5.91E+02,1.05E+02,6.05E+02,10,3.15E+03,10,90,0,1,0
856,active,LocN,Cxt1,Cxt0,old,control,1,1,3,1.83E+03,9.41E+02,9.41E+02,7.35E+02,9.41E+02,9.37E+02,5.21E+02,2.26E+02,4,3.85E+03,10,90,0,1,0
856,active,LocN,Cxt1,Cxt0,old,control,7,1,3,1.40E+03,1.54E+02,1.54E+02,1.54E+02,1.54E+02,2.36E+02,1.39E+02,1.18E+02,4,7.82E+03,10,90,1,1,1
856,active,Loc1,Cxt1,Cxt0,old,control,15,1,1,1.18E+03,2.38E+02,2.39E+02,2.38E+02,2.38E+02,1.27E+02,1.11E+02,2.05E+02,4,2.35E+03,10,90,1,1,0
856,active,Loc1,Cxt2,Cxt1,old,control,83,1,1,9.17E+02,4.60E+02,4.59E+02,4.60E+02,4.60E+02,3.55E+02,4.26E+02,1.05E+02,10,2.60E+03,9,90,0,1,0
856,active,LocN,Cxt2,Cxt0,old,control,69,1,3,7.33E+02,1.16E+02,1.16E+02,1.16E+02,1.16E+02,8.61E+01,1.68E+02,9.20E+01,4,5.82E+03,9,90,1,1,1
856,active,LocN,Cxt2,Cxt0,old,control,74,1,3,1.78E+03,5.71E+02,5.72E+02,5.72E+02,5.71E+02,9.11E+02,4.69E+02,1.04E+03,4,1.98E+03,9,90,0,1,0
856,active,Loc2,Cxt1,Cxt1,old,control,6,1,2,1.68E+03,6.54E+02,6.54E+02,6.55E+02,6.54E+02,6.61E+02,3.06E+01,6.84E+02,10,3.87E+03,10,90,0,1,0
856,active,Loc2,Cxt2,Cxt0,old,control,92,1,2,1.32E+03,5.09E+02,5.10E+02,5.08E+02,5.09E+02,5.88E+02,1.23E+02,6.31E+02,4,2.52E+03,9,90,0,1,0
856,active,Loc1,Cxt1,Cxt1,old,control,28,1,1,6.83E+02,9.72E+02,9.72E+02,9.72E+02,9.72E+02,7.78E+02,2.00E+02,9.34E+02,10,6.70E+03,10,90,0,1,0
856,active,Loc1,Cxt1,Cxt1,old,control,27,1,1,1.45E+03,149,1.49E+02,1.49E+02,149,4.44E+01,1.66E+02,1.22E+02,10,4.70E+03,10,90,1,1,1
856,active,LocN,Cxt2,Cxt1,old,control,40,1,3,9.83E+02,5.54E+02,5.53E+02,5.53E+02,5.54E+02,6.02E+02,5.30E+02,7.56E+01,10,3.53E+03,9,90,0,1,0
856,active,LocN,Cxt1,Cxt1,old,control,29,1,3,9.33E+02,5.12E+02,5.12E+02,5.11E+02,5.12E+02,4.48E+02,6.05E+02,1.63E+02,10,6.52E+03,10,90,0,1,0
856,active,Loc1,Cxt1,Cxt0,old,control,84,3,1,1.17E+03,1.96E+02,1.97E+02,1.97E+02,1.96E+02,1.50E+02,4.63E+01,1.84E+02,8,3.35E+03,10,90,1,1,0
856,active,Loc2,Cxt1,Cxt1,old,control,68,3,2,1.30E+03,4.76E+02,4.76E+02,4.76E+02,4.76E+02,7.52E+01,4.11E+02,4.79E+02,5,3.85E+03,10,90,0,1,0
856,active,Loc2,Cxt1,Cxt0,old,control,39,3,2,6.50E+02,2.84E+02,2.84E+02,2.84E+02,2.84E+02,2.05E+02,8.99E+01,2.89E+02,8,2.18E+03,10,90,1,1,0
856,active,Loc2,Cxt2,Cxt1,old,control,5,3,2,7.67E+02,1.81E+02,1.80E+02,1.81E+02,1.81E+02,2.46E+02,6.99E+01,2.41E+02,5,2.37E+03,9,90,1,1,0
856,active,Loc2,Cxt2,Cxt0,old,control,58,3,2,5.17E+02,7.90E+02,7.91E+02,6.57E+02,7.90E+02,7.82E+02,2.70E+01,6.77E+02,8,2.60E+03,9,90,0,1,0
856,active,Loc2,Cxt1,Cxt0,old,control,41,3,2,1.05E+03,2.53E+02,2.53E+02,2.52E+02,2.53E+02,5.88E+01,1.99E+02,2.52E+02,8,4.88E+03,10,90,1,1,0
856,active,Loc1,Cxt1,Cxt1,old,control,21,3,1,9.67E+02,2.38E+02,2.38E+02,2.38E+02,2.38E+02,45,2.26E+02,1.93E+02,5,2.90E+03,10,90,1,1,0
856,active,Loc1,Cxt2,Cxt0,old,control,34,3,1,7.67E+02,9.27E+01,9.30E+01,9.24E+01,9.27E+01,7.69E+01,1.11E+02,3.58E+01,8,3.00E+03,9,90,1,1,1
856,active,Loc1,Cxt2,Cxt1,old,control,17,3,1,7.67E+02,1.18E+02,1.19E+02,1.17E+02,1.18E+02,1.18E+02,6.97E+01,1.73E+02,5,2.97E+03,9,90,1,1,1
856,active,Loc1,Cxt2,Cxt0,old,control,95,3,1,1.08E+03,4.13E+02,4.13E+02,4.12E+02,4.13E+02,2.48E+01,4.27E+02,4.02E+02,8,2.02E+03,9,90,0,1,0
856,active,Loc2,Cxt2,Cxt0,old,control,49,3,2,5.83E+02,2.93E+02,2.93E+02,2.92E+02,2.93E+02,1.01E+02,2.27E+02,3.28E+02,8,1.70E+03,9,90,1,1,0
856,active,Loc1,Cxt1,Cxt1,old,control,91,3,1,8.00E+02,1.40E+02,1.40E+02,1.41E+02,1.40E+02,7.17E+01,6.93E+01,1.29E+02,5,3.97E+03,10,90,1,1,1
856,active,LocN,Cxt1,Cxt0,old,control,65,3,3,1.15E+03,1.01E+02,1.02E+02,1.02E+02,1.01E+02,7.38E+01,81,3.08E+01,8,2.55E+03,10,90,1,1,1
856,active,Loc2,Cxt1,Cxt1,old,control,51,3,2,9.17E+02,4.87E+02,4.88E+02,4.88E+02,4.87E+02,5.46E+02,6.30E+01,5.01E+02,5,2.77E+03,10,90,0,1,0
856,active,Loc1,Cxt2,Cxt1,old,control,86,3,1,1.05E+03,4.53E+02,4.54E+02,4.54E+02,4.53E+02,2.59E+02,1.99E+02,3.64E+02,5,3.07E+03,9,90,0,1,0
856,active,Loc1,Cxt2,Cxt1,old,control,2,3,1,1.17E+03,2.06E+02,2.07E+02,2.06E+02,2.06E+02,5.14E+01,1.92E+02,2.41E+02,5,2.85E+03,9,90,1,1,0
856,active,Loc2,Cxt1,Cxt0,old,control,67,3,2,8.83E+02,9.75E+01,9.73E+01,9.71E+01,9.75E+01,1.45E+02,6.96E+01,1.67E+02,8,2.23E+03,10,90,1,1,1
856,active,Loc2,Cxt1,Cxt1,old,control,38,3,2,1.27E+03,3.09E+02,3.08E+02,3.08E+02,3.09E+02,2.75E+02,3.36E+01,2.95E+02,5,6.00E+03,10,90,0,1,0
856,active,Loc2,Cxt2,Cxt1,old,control,37,3,2,9.33E+02,2.30E+02,2.30E+02,2.30E+02,2.30E+02,3.05E+02,1.15E+02,2.02E+02,5,1.80E+03,9,90,1,1,0
856,active,Loc1,Cxt2,Cxt0,old,control,16,3,1,1.00E+03,2.49E+02,2.49E+02,2.49E+02,2.49E+02,8.29E+01,3.32E+02,3.03E+02,8,3.72E+03,9,90,1,1,0
856,passive,Loc1,Cxt1,notest,old,control,10,2,1,7.00E+02,5.13E+02,5.13E+02,5.12E+02,5.13E+02,0,0,0,0,0,10,90,0,1,0
856,passive,Loc1,Cxt2,notest,old,control,54,2,1,1.42E+03,9.06E+01,9.00E+01,8.94E+01,9.06E+01,0,0,0,0,0,9,90,1,1,1
856,passive,Loc2,Cxt1,notest,old,control,42,2,2,9.50E+02,1.51E+02,1.51E+02,1.50E+02,1.51E+02,0,0,0,0,0,10,90,1,1,1
856,passive,Loc1,Cxt2,notest,old,control,85,2,1,5.00E+02,9.73E+02,9.74E+02,7.45E+02,9.73E+02,0,0,0,0,0,9,90,0,1,0
856,passive,Loc2,Cxt1,notest,old,control,11,2,2,1.00E+03,2.20E+02,2.21E+02,221,2.20E+02,0,0,0,0,0,10,90,1,1,0
856,passive,Loc1,Cxt2,notest,old,control,56,2,1,5.83E+02,5.09E+02,5.09E+02,509,5.09E+02,0,0,0,0,0,9,90,0,1,0
856,passive,Loc1,Cxt2,notest,old,control,48,2,1,9.50E+02,5.38E+02,5.38E+02,5.39E+02,5.38E+02,0,0,0,0,0,9,90,0,1,0
856,passive,Loc2,Cxt2,notest,old,control,46,2,2,1.48E+03,9.21E+01,9.21E+01,9.23E+01,8.97E+01,0,0,0,0,0,9,90,1,1,1
856,passive,Loc1,Cxt2,notest,old,control,57,2,1,1.05E+03,6.48E+02,6.48E+02,6.47E+02,6.48E+02,0,0,0,0,0,9,90,0,1,0
856,passive,Loc1,Cxt1,notest,old,control,22,2,1,7.17E+02,6.55E+02,6.56E+02,6.55E+02,6.55E+02,0,0,0,0,0,10,90,0,1,0
856,passive,Loc1,Cxt1,notest,old,control,24,2,1,8.00E+02,5.06E+02,5.06E+02,5.05E+02,5.06E+02,0,0,0,0,0,10,90,0,1,0
856,passive,LocN,Cxt1,notest,old,control,43,2,3,1.03E+03,1.05E+02,1.05E+02,1.06E+02,8.99E+01,0,0,0,0,0,10,90,1,1,1
856,passive,Loc2,Cxt2,notest,old,control,14,2,2,8.00E+02,1.17E+02,1.18E+02,1.18E+02,1.17E+02,0,0,0,0,0,9,90,1,1,1
856,passive,Loc1,Cxt2,notest,old,control,70,2,1,2.58E+03,9.41E+02,9.41E+02,9.27E+02,9.41E+02,0,0,0,0,0,9,90,0,1,0
856,passive,Loc1,Cxt1,notest,old,control,20,2,1,4.08E+03,5.54E+02,5.54E+02,5.53E+02,5.54E+02,0,0,0,0,0,10,90,0,1,0
856,passive,Loc2,Cxt1,notest,old,control,9,2,2,8.00E+02,5.87E+02,5.87E+02,5.52E+02,5.87E+02,0,0,0,0,0,10,90,0,1,0
856,passive,Loc1,Cxt2,notest,old,control,89,2,1,2.48E+03,1.85E+02,1.85E+02,1.85E+02,1.85E+02,0,0,0,0,0,9,90,1,1,0
856,passive,Loc1,Cxt1,notest,old,control,31,2,1,1.32E+03,1.33E+02,1.32E+02,1.33E+02,8.95E+01,0,0,0,0,0,10,90,1,1,1
856,passive,Loc2,Cxt2,notest,old,control,80,2,2,1.10E+03,4.61E+02,4.60E+02,4.61E+02,4.61E+02,0,0,0,0,0,9,90,0,1,0
856,passive,Loc1,Cxt1,notest,old,control,88,2,1,9.83E+02,7.05E+02,7.06E+02,7.05E+02,7.05E+02,0,0,0,0,0,10,90,0,1,0
856,passive,Loc2,Cxt1,notest,old,control,64,2,2,3.43E+03,1.55E+02,1.54E+02,1.55E+02,1.55E+02,0,0,0,0,0,10,90,1,1,1
856,passive,Loc1,Cxt2,notest,old,control,55,2,1,8.00E+02,5.72E+02,5.71E+02,5.71E+02,5.72E+02,0,0,0,0,0,9,90,0,1,0
856,passive,Loc1,Cxt1,notest,old,control,32,2,1,4.35E+03,1.07E+03,1.07E+03,6.81E+02,1.07E+03,0,0,0,0,0,10,90,0,1,0
856,passive,Loc2,Cxt2,notest,old,control,60,2,2,6.33E+02,2.39E+02,2.39E+02,2.39E+02,2.39E+02,0,0,0,0,0,9,90,1,1,0
856,passive,Loc1,Cxt2,notest,old,control,77,4,1,7.33E+02,1.02E+02,1.03E+02,1.02E+02,8.91E+01,0,0,0,0,0,9,90,1,1,1
856,passive,Loc1,Cxt1,notest,old,control,94,4,1,1.02E+03,2.83E+02,2.83E+02,2.83E+02,2.83E+02,0,0,0,0,0,10,90,0,1,0
856,passive,Loc2,Cxt2,notest,old,control,12,4,2,7.17E+02,1.81E+02,1.80E+02,1.80E+02,1.81E+02,0,0,0,0,0,9,90,1,1,0
856,passive,Loc2,Cxt2,notest,old,control,25,4,2,9.83E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,0,0,0,0,0,9,90,1,1,1
856,passive,Loc1,Cxt1,notest,old,control,87,4,1,1.07E+03,2.30E+02,2.29E+02,2.30E+02,2.30E+02,0,0,0,0,0,10,90,1,1,0
856,passive,Loc2,Cxt2,notest,old,control,72,4,2,7.83E+02,2.92E+02,2.92E+02,2.93E+02,2.92E+02,0,0,0,0,0,9,90,0,1,0
856,passive,Loc2,Cxt1,notest,old,control,66,4,2,6.33E+02,3.09E+02,3.10E+02,3.10E+02,3.09E+02,0,0,0,0,0,10,90,0,1,0
856,passive,LocN,Cxt1,notest,old,control,52,4,3,7.50E+02,9.38E+01,9.40E+01,9.32E+01,9.38E+01,0,0,0,0,0,10,90,1,1,1
856,passive,Loc2,Cxt2,notest,old,control,23,4,2,1.07E+03,9.72E+01,9.67E+01,97,9.72E+01,0,0,0,0,0,9,90,1,1,1
856,passive,Loc1,Cxt1,notest,old,control,53,4,1,7.67E+02,4.77E+02,4.77E+02,4.77E+02,4.77E+02,0,0,0,0,0,10,90,0,1,0
856,passive,Loc2,Cxt2,notest,old,control,90,4,2,8.67E+02,4.13E+02,4.12E+02,4.13E+02,4.13E+02,0,0,0,0,0,9,90,0,1,0
856,passive,Loc1,Cxt2,notest,old,control,33,4,1,8.67E+02,1.96E+02,196,1.96E+02,1.96E+02,0,0,0,0,0,9,90,1,1,0
856,passive,Loc2,Cxt1,notest,old,control,71,4,2,1.12E+03,1.03E+02,1.03E+02,1.03E+02,1.03E+02,0,0,0,0,0,10,90,1,1,1
856,passive,Loc2,Cxt1,notest,old,control,78,4,2,8.50E+02,9.05E+01,9.10E+01,9.02E+01,9.05E+01,0,0,0,0,0,10,90,1,1,1
856,passive,Loc2,Cxt2,notest,old,control,13,4,2,9.00E+02,2.53E+02,2.53E+02,2.54E+02,2.53E+02,0,0,0,0,0,9,90,0,1,0
856,passive,Loc1,Cxt1,notest,old,control,96,4,1,8.17E+02,4.88E+02,4.87E+02,4.87E+02,4.88E+02,0,0,0,0,0,10,90,0,1,0
856,passive,Loc1,Cxt1,notest,old,control,61,4,1,1.00E+03,2.07E+02,2.07E+02,2.07E+02,2.07E+02,0,0,0,0,0,10,90,1,1,0
856,passive,Loc2,Cxt2,notest,old,control,75,4,2,8.83E+02,2.39E+02,2.40E+02,2.40E+02,2.39E+02,0,0,0,0,0,9,90,1,1,0
856,passive,Loc1,Cxt2,notest,old,control,30,4,1,8.83E+02,4.54E+02,4.55E+02,4.54E+02,4.54E+02,0,0,0,0,0,9,90,0,1,0
856,passive,Loc2,Cxt1,notest,old,control,35,4,2,6.83E+02,9.09E+01,9.15E+01,9.12E+01,9.09E+01,0,0,0,0,0,10,90,1,1,1
856,passive,Loc1,Cxt2,notest,old,control,81,4,1,8.50E+02,7.90E+02,7.90E+02,7.90E+02,7.90E+02,0,0,0,0,0,9,90,0,1,0
856,passive,Loc2,Cxt1,notest,old,control,76,4,2,1.17E+03,141,1.41E+02,1.41E+02,141,0,0,0,0,0,10,90,1,1,1
856,passive,Loc1,Cxt2,notest,old,control,8,4,1,9.33E+02,9.95E+01,9.95E+01,1.00E+02,8.96E+01,0,0,0,0,0,9,90,1,1,1
